YIL;AY;ILCE;MAHALLE;ABONE_ADEDI;ORTALAMA_TUKETIM
2021;1;BAYINDIR;ÇİFTÇİGEDİĞİ;81;9,61
2021;1;BAYINDIR;İBRAHİMÇAVUŞ;189;8,67
2021;1;BAYRAKLI;75. YIL;385;10,1
2021;1;BAYRAKLI;ADALET;4135;9,57
2021;1;BAYRAKLI;ALPASLAN;2626;9,28
2021;1;BAYRAKLI;BAYRAKLI;2340;8,74
2021;1;BAYRAKLI;BAYRAKLI 2;70;11,62
2021;1;BAYRAKLI;CENGİZHAN;3108;10,14
2021;1;BAYRAKLI;DOĞANÇAY;631;11,71
2021;1;BAYRAKLI;EMEK;3921;9,5
2021;1;BAYRAKLI;FUAT EDİP BAKSI;3938;8,69
2021;1;BAYRAKLI;GÜMÜŞPALA;5149;9,45
2021;1;BAYRAKLI;KÖRFEZ;1149;9,31
2021;1;BAYRAKLI;MANAVKUYU;4556;8,91
2021;1;BAYRAKLI;MANSUROĞLU;4279;8,5
2021;1;BAYRAKLI;MUHİTTİN ERENER;2410;9,47
2021;1;BAYRAKLI;ONUR;3560;11,23
2021;1;BAYRAKLI;ORG.NAFİZ GÜRMAN;3821;10,75
2021;1;BAYRAKLI;OSMANGAZİ ;7384;9,92
2021;1;BAYRAKLI;POSTACILAR;3815;10,21
2021;1;BAYRAKLI;R.ŞEVKET İNCE;3338;9,87
2021;1;BAYRAKLI;SOĞUKKUYU;3677;9,87
2021;1;BAYRAKLI;TEPEKULE;3554;9,21
2021;1;BAYRAKLI;TURAN;38;9,04
2021;1;BAYRAKLI;YAMANLAR;4591;10,54
2021;1;BAYRAKLI;ÇAY;2389;9,17
2021;1;BAYRAKLI;ÇİÇEK;3108;8,58
2021;1;BERGAMA;AHMETBEYLER;71;11,9
2021;1;BERGAMA;AKÇENGER;86;6,87
2021;1;BERGAMA;ALACALAR;41;13,04
2021;1;BERGAMA;ALHATLI;93;10,36
2021;1;BERGAMA;ALİBEYLİ;198;12,04
2021;1;BERGAMA;ARMAĞANLAR;46;8,72
2021;1;BERGAMA;ATATÜRK;1615;8,3
2021;1;BERGAMA;ATMACA;210;8,06
2021;1;BERGAMA;ATÇILAR;27;6,27
2021;1;BERGAMA;AVUNDUK;15;5,59
2021;1;BERGAMA;AVUNDURUK;24;3,84
2021;1;BERGAMA;AYASKENT;255;8,41
2021;1;BERGAMA;AZİZİYE;159;6,87
2021;1;BERGAMA;AŞAĞIBEY;1;9,11
2021;1;BERGAMA;AŞAĞICUMA;206;12,02
2021;1;BERGAMA;AŞAĞIILGINDERE;49;7,33
2021;1;BERGAMA;AŞAĞIKIRIKLAR;1;9,52
2021;1;BERGAMA;BAHÇELİEVLER;1922;8,87
2021;1;BERGAMA;BALABAN;15;3,59
2021;1;BERGAMA;BARBAROS;184;6,83
2021;1;BERGAMA;BAYRAMCILAR;67;11,7
2021;1;BERGAMA;BEKİRLER;17;4,82
2021;1;BERGAMA;BERGAMA-KÜÇÜKKAYA KÖYÜ;3;14,67
2021;1;BERGAMA;BERGAMA-ÇAMTEPE KÖYÜ;95;8,44
2021;1;BERGAMA;BOZKÖY;109;9,01
2021;1;BERGAMA;BOZYERLER;67;11
2021;1;BERGAMA;BÖLCEK;418;8,43
2021;1;BERGAMA;CEVAPLI;30;8,58
2021;1;BERGAMA;DAĞISTAN;71;11,84
2021;1;BERGAMA;DEREKÖY;58;6,57
2021;1;BERGAMA;DOĞANCI;44;11,71
2021;1;BERGAMA;DURMUŞLAR;144;5,93
2021;1;BERGAMA;ERTUĞRUL;931;8,2
2021;1;BERGAMA;EĞRİGÖL;55;12,95
2021;1;BERGAMA;EĞİLLER;60;6,23
2021;1;BERGAMA;FATİH;6072;8,98
2021;1;BERGAMA;FERİZLER;56;9,07
2021;1;BERGAMA;FEVZİPAŞA;607;8,4
2021;1;BERGAMA;GAYLAN;44;8,44
2021;1;BERGAMA;GAZİOSMANPAŞA;2514;8,67
2021;1;BERGAMA;GAZİPAŞA;189;7,41
2021;1;BERGAMA;GÖBELLER;131;11,63
2021;1;BERGAMA;GÖKÇEYURT;23;6,82
2021;1;BERGAMA;GÖÇBEYLİ;606;7,3
2021;1;BERGAMA;GÜLTEPE;17;3,29
2021;1;BERGAMA;HACILAR (İSMAİLLİ BUCAĞI);57;5,64
2021;1;BERGAMA;HALİLAĞALAR;24;4,84
2021;1;BERGAMA;HAMZALISÜLEYMANİYE;58;9,41
2021;1;BERGAMA;ILGINCABER;53;4,18
2021;1;BERGAMA;KADIKÖY;199;10,75
2021;1;BERGAMA;KALEARDI;24;7,9
2021;1;BERGAMA;KAPIKAYA;2;2,4
2021;1;BERGAMA;KAPLAN (GÖÇBEYLİ BUCAĞI);17;4,87
2021;1;BERGAMA;KARAHIDIRLI;80;11,03
2021;1;BERGAMA;KARALAR;114;7,48
2021;1;BERGAMA;KARAVELİLER;2;13,78
2021;1;BERGAMA;KATRANCI;56;8,33
2021;1;BERGAMA;KAŞIKÇI;54;10,93
2021;1;BERGAMA;KIRCALAR;58;6,24
2021;1;BERGAMA;KIZILTEPE;36;8,54
2021;1;BERGAMA;KOCAHALİLLER;7;6,07
2021;1;BERGAMA;KOCAKÖY;8;7,19
2021;1;BERGAMA;KOYUNELİ;144;10,19
2021;1;BERGAMA;KOZLUCA;111;8,47
2021;1;BERGAMA;KURFALLI;103;11,09
2021;1;BERGAMA;KURTULUŞ;677;7,51
2021;1;BERGAMA;MAHMUDİYE;1;1,58
2021;1;BERGAMA;MALTEPE;3561;8,53
2021;1;BERGAMA;MARUFLAR;27;4,96
2021;1;BERGAMA;MURATLAR;9;2,59
2021;1;BERGAMA;NARLICA;125;30,24
2021;1;BERGAMA;ORUŞLAR;125;5,8
2021;1;BERGAMA;OVACIK;3;18,12
2021;1;BERGAMA;PAŞAKÖY;61;6,67
2021;1;BERGAMA;PINARKÖY;190;19,48
2021;1;BERGAMA;PİREVELİLER;63;6,4
2021;1;BERGAMA;RAHMANLAR;28;7,57
2021;1;BERGAMA;SARICALAR;155;8,32
2021;1;BERGAMA;SARICAOĞLU;48;6,9
2021;1;BERGAMA;SARIDERE;96;21,08
2021;1;BERGAMA;SAĞANCI;133;9,74
2021;1;BERGAMA;SEKLİK;116;6,04
2021;1;BERGAMA;SELÇUK;489;7,49
2021;1;BERGAMA;SİNDEL;74;7,63
2021;1;BERGAMA;TALATPAŞA;253;7,33
2021;1;BERGAMA;TAVUKÇUKURU;68;6,36
2021;1;BERGAMA;TEKKEDERE;96;15,29
2021;1;BERGAMA;TEPEKÖY;98;21,65
2021;1;BERGAMA;TERZİHALİLLER;15;13,21
2021;1;BERGAMA;TIRMANLAR;22;6,57
2021;1;BERGAMA;TOPALLAR;94;8,41
2021;1;BERGAMA;TURABEY;1205;8,08
2021;1;BERGAMA;ULUCAMİİ;270;7,82
2021;1;BERGAMA;YALNIZDAM;23;2
2021;1;BERGAMA;YENİKENT;301;12,59
2021;1;BERGAMA;YENİLER;44;4,49
2021;1;BERGAMA;YERLİTAHTACI;1;1,07
2021;1;BERGAMA;YORTANLI;26;6,27
2021;1;BERGAMA;YUKARIADA;65;6,59
2021;1;BERGAMA;YUKARIBEY;1;11,19
2021;1;BERGAMA;YUKARIKIRIKLAR;47;12,84
2021;1;BERGAMA;ZAFER;1503;8,51
2021;1;BERGAMA;ZAĞNOZ;47;12,39
2021;1;BERGAMA;ZEYTİNDAĞ;817;9,34
2021;1;BERGAMA;ÇAKIRLAR;27;12,12
2021;1;BERGAMA;ÇALIBAHÇE;26;7,21
2021;1;BERGAMA;ÇALTIKORU;21;6,04
2021;1;BERGAMA;ÇAMKÖY;73;16,29
2021;1;BERGAMA;ÇAMOBA;36;4,51
2021;1;BERGAMA;ÇELTİKÇİ;79;8,69
2021;1;BERGAMA;ÇÜRÜKBAĞLAR;79;5,68
2021;1;BERGAMA;ÇİTKÖY;84;9,77
2021;1;BERGAMA;ÖKSÜZLER;52;3,75
2021;1;BERGAMA;ÖRENLİ;161;9,47
2021;1;BERGAMA;ÖRLEMİŞ;113;8,31
2021;1;BERGAMA;ÜRKÜTLER;68;6,7
2021;1;BERGAMA;ÜÇTEPE;35;3,29
2021;1;BERGAMA;İKİZLER;52;4,18
2021;1;BERGAMA;İNEŞİR;52;5,62
2021;1;BERGAMA;İNKILAP;504;7,83
2021;1;BERGAMA;İSLAMSARAY;311;8,14
2021;1;BERGAMA;İSMAİLLİ;63;6,42
2021;1;BEYDAĞ;ADAKÜRE;160;10,3
2021;1;BEYDAĞ;AKTEPE;196;8,14
2021;1;BEYDAĞ;ALAKEÇİLİ;47;14,65
2021;1;BEYDAĞ;ATATÜRK;835;7,3
2021;1;BEYDAĞ;BAKIRKÖY;52;13,88
2021;1;BEYDAĞ;BEYKÖY;113;6,09
2021;1;BEYDAĞ;CUMHURİYET;1095;7,39
2021;1;BEYDAĞ;ERİKLİ;142;9,8
2021;1;BEYDAĞ;EĞRİDERE;27;7,41
2021;1;BEYDAĞ;HALIKÖY;137;12,42
2021;1;BEYDAĞ;KARAOBA;87;16,07
2021;1;BEYDAĞ;KURUDERE;43;13,91
2021;1;BEYDAĞ;MENDERES;46;12,01
2021;1;BEYDAĞ;MUTAFLAR;114;8,2
2021;1;BEYDAĞ;PALAMUTÇUK;79;12,2
2021;1;BEYDAĞ;SARIKAYA;58;16,6
2021;1;BEYDAĞ;TABAKLAR;24;8,18
2021;1;BEYDAĞ;YAĞCILAR;154;11,99
2021;1;BEYDAĞ;YENİYURT;22;5,36
2021;1;BEYDAĞ;YUKARIAKTEPE;71;8
2021;1;BEYDAĞ;YUKARITOSUNLAR;47;23,47
2021;1;BEYDAĞ;ÇAMLIK;119;9,5
2021;1;BEYDAĞ;ÇOMAKLAR;128;10,89
2021;1;BEYDAĞ;ÇİFTLİKKÖY;45;17,64
2021;1;BORNOVA;ATATÜRK;9432;9,81
2021;1;BORNOVA;BARBAROS;3383;9,45
2021;1;BORNOVA;BEŞYOL;62;9,21
2021;1;BORNOVA;BORNOVA;4;14,56
2021;1;BORNOVA;BİRLİK;2015;9,57
2021;1;BORNOVA;DOĞANLAR;5472;10,49
2021;1;BORNOVA;EGEMENLİK;715;10,03
2021;1;BORNOVA;ERGENE;3512;8,36
2021;1;BORNOVA;ERZENE;7139;8,69
2021;1;BORNOVA;EVKA 3;5395;9,63
2021;1;BORNOVA;EVKA 4;5207;8,29
2021;1;BORNOVA;EĞRİDERE;296;17,05
2021;1;BORNOVA;GAZİ OSMAN PAŞA;3942;9,22
2021;1;BORNOVA;GÖKDERE;130;10,56
2021;1;BORNOVA;GÜRPINAR;2652;10,82
2021;1;BORNOVA;IŞIKLAR;608;11,1
2021;1;BORNOVA;KARACAOĞLAN;1953;10,44
2021;1;BORNOVA;KARAÇAM;140;12,96
2021;1;BORNOVA;KAVAKLIDERE;787;12,15
2021;1;BORNOVA;KAYADİBİ;51;7,88
2021;1;BORNOVA;KAZIMDİRİK;7434;8,18
2021;1;BORNOVA;KEMALPAŞA;3101;10,41
2021;1;BORNOVA;KIZILAY;5076;9,57
2021;1;BORNOVA;KOŞUKAVAK;2357;9,2
2021;1;BORNOVA;KURUDERE;13;14,2
2021;1;BORNOVA;LAKA;112;12,87
2021;1;BORNOVA;MERKEZ;1583;11,23
2021;1;BORNOVA;MERİÇ;2552;9,4
2021;1;BORNOVA;MEVLANA;6410;9,69
2021;1;BORNOVA;NALDÖKEN;2458;10,25
2021;1;BORNOVA;RAFET PAŞA;5327;9,7
2021;1;BORNOVA;SARNIÇKÖY;15;10,35
2021;1;BORNOVA;SERİNTEPE;2121;9,76
2021;1;BORNOVA;TUNA;2142;9,2
2021;1;BORNOVA;YAKAKÖY;320;12,51
2021;1;BORNOVA;YEŞİLOVA;8254;9,75
2021;1;BORNOVA;YEŞİLÇAM;1053;10,4
2021;1;BORNOVA;YILDIRIM BEYAZIT;1843;8,86
2021;1;BORNOVA;YUNUS EMRE;756;11,32
2021;1;BORNOVA;ZAFER;3158;9,9
2021;1;BORNOVA;ÇAMDİBİ;3;10,64
2021;1;BORNOVA;ÇAMKULE;1617;12,12
2021;1;BORNOVA;ÇAMİÇİ;48;11,92
2021;1;BORNOVA;ÇINAR;1192;9,15
2021;1;BORNOVA;ÇİÇEKLİ;68;15,28
2021;1;BORNOVA;ÜMİT;1218;10,22
2021;1;BORNOVA;İNÖNÜ;8563;9,94
2021;1;BUCA;29 EKİM;382;10,01
2021;1;BUCA;ADATEPE;7381;7,72
2021;1;BUCA;AKINCILAR;3826;9,59
2021;1;BUCA;ATATÜRK;7278;7,97
2021;1;BUCA;AYDOĞDU;1112;10,12
2021;1;BUCA;BARIŞ;4564;9,24
2021;1;BUCA;BELENBAŞI;431;8,8
2021;1;BUCA;BUCA KOOP;6021;10,07
2021;1;BUCA;BUCAOSB;4;4,88
2021;1;BUCA;CUMHURİYET;1513;9,15
2021;1;BUCA;DOĞANCILAR;98;9,07
2021;1;BUCA;DUMLUPINAR;1202;8,75
2021;1;BUCA;DİCLE;1905;9,66
2021;1;BUCA;EFELER;6315;9,45
2021;1;BUCA;FIRAT;6217;10,26
2021;1;BUCA;GAZİLER;1937;9,32
2021;1;BUCA;GÖKSU;7974;10,57
2021;1;BUCA;GÜVEN;2420;9,21
2021;1;BUCA;HÜRRİYET;5048;8,78
2021;1;BUCA;KARACAAĞAÇ;170;14,72
2021;1;BUCA;KARANFİL;1495;8,37
2021;1;BUCA;KAYNAKLAR MERKEZ;369;8,96
2021;1;BUCA;KIRIKLAR;257;9,9
2021;1;BUCA;KOZAĞAÇ;7233;8,95
2021;1;BUCA;KURUÇEŞME;6608;7,43
2021;1;BUCA;LALELİ;2552;9,23
2021;1;BUCA;MENDERES;4518;9,09
2021;1;BUCA;MURATHAN;1191;10,62
2021;1;BUCA;MUSTAFA KEMAL;5011;10,34
2021;1;BUCA;SEYHAN;776;10,02
2021;1;BUCA;UFUK;5221;9,22
2021;1;BUCA;VALİ RAHMİ BEY;2895;8,52
2021;1;BUCA;YAYLACIK;6130;9,14
2021;1;BUCA;YENİGÜN;6774;9,9
2021;1;BUCA;YEŞİLBAĞLAR;5244;9,98
2021;1;BUCA;YILDIZ;7492;9,9
2021;1;BUCA;YILDIZLAR;64;14,24
2021;1;BUCA;YİĞİTLER;5018;9,12
2021;1;BUCA;ZAFER;308;12,5
2021;1;BUCA;ÇALDIRAN;732;9,25
2021;1;BUCA;ÇAMLIK;2792;9,52
2021;1;BUCA;ÇAMLIKULE;6225;10,2
2021;1;BUCA;ÇAMLIPINAR;3315;10,32
2021;1;BUCA;ÇAĞDAŞ;893;8,78
2021;1;BUCA;İNKILAP;3412;9,07
2021;1;BUCA;İNÖNÜ;5189;9,97
2021;1;BUCA;İZKENT;1889;8,59
2021;1;BUCA;ŞİRİNKAPI;1314;9,79
2021;1;DİKİLİ;BAHÇELİ;288;9,4
2021;1;DİKİLİ;CUMHURİYET;1525;6,65
2021;1;DİKİLİ;DELİKTAŞ;396;12,55
2021;1;DİKİLİ;DEMİRTAŞ;2;6,95
2021;1;DİKİLİ;ESENTEPE;2;10
2021;1;DİKİLİ;GAZİPAŞA;2704;7,11
2021;1;DİKİLİ;KABAKUM;303;13,62
2021;1;DİKİLİ;KIRATLI;227;10,55
2021;1;DİKİLİ;KIROBA;1;6,86
2021;1;DİKİLİ;SALİHLER;233;12,91
2021;1;DİKİLİ;SALİMBEY;2314;7,61
2021;1;DİKİLİ;YAHŞİBEY;1;9,29
2021;1;DİKİLİ;YAYLAYURT;128;9,11
2021;1;DİKİLİ;ÇANDARLI;3492;7,18
2021;1;DİKİLİ;İSMETPAŞA;3694;8,29
2021;1;FOÇA;ATATÜRK;2602;7,94
2021;1;FOÇA;CUMHURİYET;909;6,92
2021;1;FOÇA;FATİH;356;6,49
2021;1;FOÇA;FEVZİ ÇAKMAK;1148;7,33
2021;1;FOÇA;FEVZİPAŞA;434;7,92
2021;1;FOÇA;HACIVELİ;627;8,33
2021;1;FOÇA;ILIPINAR;228;11,13
2021;1;FOÇA;KAZIM DİRİK;1061;8,93
2021;1;FOÇA;KEMAL ATATÜRK;264;10,92
2021;1;FOÇA;KOCA MEHMETLER;32;7,68
2021;1;FOÇA;KOZBEYLİ;273;9,97
2021;1;FOÇA;MAREŞAL FEVZİ ÇAKMAK;287;9,94
2021;1;FOÇA;MUSTAFA KEMAL ATATÜRK;3240;6,8
2021;1;FOÇA;YENİBAĞARASI;727;10,7
2021;1;FOÇA;YENİKÖY;110;13,73
2021;1;FOÇA;İSMETPAŞA;1412;7,46
2021;1;GAZİEMİR;AKTEPE;1572;10,15
2021;1;GAZİEMİR;ATATÜRK;1844;9,55
2021;1;GAZİEMİR;ATIFBEY;4683;10,68
2021;1;GAZİEMİR;BEYAZEVLER;1729;11,71
2021;1;GAZİEMİR;BİNBAŞI REŞATBEY;670;11,52
2021;1;GAZİEMİR;DOKUZ EYLÜL;2454;10,18
2021;1;GAZİEMİR;EMREZ;1429;10
2021;1;GAZİEMİR;FATİH;1134;10,52
2021;1;GAZİEMİR;GAZİ;4901;10,44
2021;1;GAZİEMİR;GAZİKENT;365;8,74
2021;1;GAZİEMİR;HÜRRİYET;2933;8,69
2021;1;GAZİEMİR;IRMAK;4255;10,72
2021;1;GAZİEMİR;MENDERES;2131;9,59
2021;1;GAZİEMİR;SEVGİ;653;9,14
2021;1;GAZİEMİR;YEŞİL;2455;10,34
2021;1;GAZİEMİR;ZAFER;1246;8,8
2021;1;GÜZELBAHÇE;ATATÜRK;846;10,12
2021;1;GÜZELBAHÇE;KAHRAMANDERE;1593;12,71
2021;1;GÜZELBAHÇE;KÜÇÜKKAYA;47;10,13
2021;1;GÜZELBAHÇE;MALTEPE;1266;10,14
2021;1;GÜZELBAHÇE;MUSTAFA KEMAL PAŞA;1134;11
2021;1;GÜZELBAHÇE;PAYAMLI;96;10,05
2021;1;GÜZELBAHÇE;SİTELER;676;9,33
2021;1;GÜZELBAHÇE;YAKA;153;10,07
2021;1;GÜZELBAHÇE;YALI;1962;9,55
2021;1;GÜZELBAHÇE;YELKİ;2016;9,29
2021;1;GÜZELBAHÇE;ÇAMLI;283;15,03
2021;1;GÜZELBAHÇE;ÇELEBİ;765;10,7
2021;1;KARABAĞLAR;ABDİ İPEKÇİ;1707;11,14
2021;1;KARABAĞLAR;ADNAN SÜVARİ;1227;8,57
2021;1;KARABAĞLAR;ALİ FUAT CEBESOY;3058;10,26
2021;1;KARABAĞLAR;ALİ FUAT ERDEN;497;11,24
2021;1;KARABAĞLAR;ARAP HASAN;3631;8,1
2021;1;KARABAĞLAR;AYDIN;2421;9,32
2021;1;KARABAĞLAR;AŞIK VEYSEL;540;9,18
2021;1;KARABAĞLAR;BAHAR;3318;8,95
2021;1;KARABAĞLAR;BAHRİYE ÜÇOK;741;10,35
2021;1;KARABAĞLAR;BAHÇELİEVLER;4985;8,29
2021;1;KARABAĞLAR;BARIŞ;2358;9,88
2021;1;KARABAĞLAR;BASIN SİTESİ;5286;8,49
2021;1;KARABAĞLAR;BOZYAKA;4851;9,59
2021;1;KARABAĞLAR;CENNETOĞLU;1272;8,74
2021;1;KARABAĞLAR;CENNETÇEŞME;754;11,68
2021;1;KARABAĞLAR;DEVRİM;1993;11,65
2021;1;KARABAĞLAR;DOĞANAY;4033;8,64
2021;1;KARABAĞLAR;ESENLİK;2797;8,44
2021;1;KARABAĞLAR;ESENTEPE;1916;7,98
2021;1;KARABAĞLAR;ESENYALI;3003;8,18
2021;1;KARABAĞLAR;FAHRETTİN ALTAY;2923;8,45
2021;1;KARABAĞLAR;GAZİ;1143;10,76
2021;1;KARABAĞLAR;GENERAL ASIM GÜNDÜZ;476;9,37
2021;1;KARABAĞLAR;GENERAL KAZIM ÖZALP;1668;9,17
2021;1;KARABAĞLAR;GÜLYAKA;3709;9,36
2021;1;KARABAĞLAR;GÜNALTAY;5628;10,21
2021;1;KARABAĞLAR;KARABAĞLAR;2518;9,05
2021;1;KARABAĞLAR;KAVACIK;226;11,04
2021;1;KARABAĞLAR;KAZIM KARABEKİR;4099;9,08
2021;1;KARABAĞLAR;KİBAR;1388;11,41
2021;1;KARABAĞLAR;LİMONTEPE;1187;10,89
2021;1;KARABAĞLAR;MALİYECİLER;2052;9,44
2021;1;KARABAĞLAR;METİN OKTAY;2397;9,09
2021;1;KARABAĞLAR;MUAMMER AKAR;2999;7,94
2021;1;KARABAĞLAR;OSMAN AKSÜNER;211;8,92
2021;1;KARABAĞLAR;PEKER;2886;9,75
2021;1;KARABAĞLAR;POLİGON;1351;8,33
2021;1;KARABAĞLAR;REFET BELE;3691;9,56
2021;1;KARABAĞLAR;REİS;3608;8,86
2021;1;KARABAĞLAR;SALİH OMURTAK;1466;11,35
2021;1;KARABAĞLAR;SARIYER;2691;9,48
2021;1;KARABAĞLAR;SELVİLİ;2448;9,42
2021;1;KARABAĞLAR;SEVGİ;2764;10,14
2021;1;KARABAĞLAR;TAHSİN YAZICI;2769;9,63
2021;1;KARABAĞLAR;TIRAZLI;25;7,3
2021;1;KARABAĞLAR;UMUT;2674;10,7
2021;1;KARABAĞLAR;UZUNDERE;743;10,94
2021;1;KARABAĞLAR;UĞUR MUMCU;2678;9,9
2021;1;KARABAĞLAR;VATAN;8590;8,92
2021;1;KARABAĞLAR;YAŞAR KEMAL;204;9,8
2021;1;KARABAĞLAR;YUNUS EMRE;6280;9,52
2021;1;KARABAĞLAR;YURDOĞLU;3350;9,4
2021;1;KARABAĞLAR;YÜZBAŞI ŞERAFETTİN;1334;11,72
2021;1;KARABAĞLAR;ÇALIKUŞU;3485;9,21
2021;1;KARABAĞLAR;ÖZGÜR;1537;10,42
2021;1;KARABAĞLAR;ÜÇKUYULAR;3791;7,81
2021;1;KARABAĞLAR;İHSAN ALYANAK;2454;10,67
2021;1;KARABAĞLAR;ŞEHİTLER;884;10,26
2021;1;KARABURUN;ANBARSEKİ;121;8,78
2021;1;KARABURUN;BOZKÖY;165;6,7
2021;1;KARABURUN;EĞLENHOCA;259;7,83
2021;1;KARABURUN;HASSEKİ;44;5,05
2021;1;KARABURUN;KÖSEDERE;255;10,37
2021;1;KARABURUN;KÜÇÜKBAHÇE;116;7,36
2021;1;KARABURUN;MERKEZ;511;7,92
2021;1;KARABURUN;MORDOĞAN;2292;7,02
2021;1;KARABURUN;PARLAK;94;9,25
2021;1;KARABURUN;SALMAN;58;9,35
2021;1;KARABURUN;SARPINCIK;72;8,55
2021;1;KARABURUN;SAİP;245;7,77
2021;1;KARABURUN;TEPEBOZ;212;7,75
2021;1;KARABURUN;YAYLA;47;6,05
2021;1;KARABURUN;İNECİK;244;6,86
2021;1;KARABURUN;İSKELE;1106;7,02
2021;1;KARŞIYAKA;AKSOY;4823;7,48
2021;1;KARŞIYAKA;ALAYBEY;2904;7,38
2021;1;KARŞIYAKA;ATAKENT;950;9,81
2021;1;KARŞIYAKA;BAHARİYE;4582;7,81
2021;1;KARŞIYAKA;BAHRİYE ÜÇOK;4830;7,81
2021;1;KARŞIYAKA;BAHÇELİEVLER;8939;8,41
2021;1;KARŞIYAKA;BOSTANLI;11963;8,1
2021;1;KARŞIYAKA;CUMHURİYET;4024;8,83
2021;1;KARŞIYAKA;DEDEBAŞI;7270;8,73
2021;1;KARŞIYAKA;DEMİRKÖPRÜ;2507;8,42
2021;1;KARŞIYAKA;DONANMACI;3759;7,2
2021;1;KARŞIYAKA;FİKRİ ALTAY;2775;8,88
2021;1;KARŞIYAKA;GONCALAR;3447;8,5
2021;1;KARŞIYAKA;KARŞIYAKA;20;12,86
2021;1;KARŞIYAKA;LATİFE HANIM;496;10,28
2021;1;KARŞIYAKA;MAVİŞEHİR;283;16,89
2021;1;KARŞIYAKA;MUSTAFA KEMAL;1116;10,21
2021;1;KARŞIYAKA;NERGİZ;3196;8,23
2021;1;KARŞIYAKA;SANCAKLI;64;12,04
2021;1;KARŞIYAKA;TERSANE;2568;7,56
2021;1;KARŞIYAKA;TUNA;2317;7,29
2021;1;KARŞIYAKA;YALI;8772;8,5
2021;1;KARŞIYAKA;YAMANLAR;39;9,17
2021;1;KARŞIYAKA;ZÜBEYDE HANIM;5164;9,92
2021;1;KARŞIYAKA;ÖRNEKKÖY;6932;9,31
2021;1;KARŞIYAKA;İMBATLI;2371;8,8
2021;1;KARŞIYAKA;İNÖNÜ;1282;10,55
2021;1;KARŞIYAKA;ŞEMİKLER;10240;8,59
2021;1;KEMALPAŞA;AKALAN;343;10,31
2021;1;KEMALPAŞA;ANSIZCA;175;11,88
2021;1;KEMALPAŞA;ARMUTLU 85.YIL CUMHURİYET;821;8,18
2021;1;KEMALPAŞA;ARMUTLU HÜRRİYET;1094;8,41
2021;1;KEMALPAŞA;ATATÜRK;41;7,85
2021;1;KEMALPAŞA;AŞAĞI YENMİŞ;76;11,47
2021;1;KEMALPAŞA;AŞAĞIKIZILCA;457;12,8
2021;1;KEMALPAŞA;BAYRAMLI;60;6,04
2021;1;KEMALPAŞA;BAĞYURDU 29 EKİM;562;7,9
2021;1;KEMALPAŞA;BAĞYURDU KAZIMPAŞA;811;8,48
2021;1;KEMALPAŞA;BAĞYURDU KEMAL ATATÜRK;65;8,66
2021;1;KEMALPAŞA;BAĞYURDU YENİ;452;8,62
2021;1;KEMALPAŞA;BEŞPINAR;37;7,3
2021;1;KEMALPAŞA;CUMALI;56;10,15
2021;1;KEMALPAŞA;DAMLACIK;283;13,2
2021;1;KEMALPAŞA;DEREKÖY;117;9,43
2021;1;KEMALPAŞA;GÖKYAKA;43;10,12
2021;1;KEMALPAŞA;GÖKÇEYURT;1;1,59
2021;1;KEMALPAŞA;HALİLBEYLİ;503;12,82
2021;1;KEMALPAŞA;HAMZABABA;26;9,76
2021;1;KEMALPAŞA;KIZILÜZÜM;143;8,33
2021;1;KEMALPAŞA;KUYUCAK;165;11,04
2021;1;KEMALPAŞA;MEHMET AKİF ERSOY;185;9,21
2021;1;KEMALPAŞA;NAZARKÖY;112;9,53
2021;1;KEMALPAŞA;SARILAR;341;12,62
2021;1;KEMALPAŞA;SEKİZ EYLÜL;166;11,79
2021;1;KEMALPAŞA;SOĞUKPINAR;137;9,2
2021;1;KEMALPAŞA;SÜTÇÜLER;1166;11,36
2021;1;KEMALPAŞA;SİNANCILAR;209;10,92
2021;1;KEMALPAŞA;ULUCAK CUMHURİYET;855;9,46
2021;1;KEMALPAŞA;ULUCAK MUSTAFA KEMAL ATATÜRK;1110;9,21
2021;1;KEMALPAŞA;ULUCAK İSTİKLAL;1078;9,3
2021;1;KEMALPAŞA;VİŞNELİ;205;9,77
2021;1;KEMALPAŞA;YENMİŞ;153;12,46
2021;1;KEMALPAŞA;YEŞİLKÖY;85;8,09
2021;1;KEMALPAŞA;YEŞİLYURT;53;9,06
2021;1;KEMALPAŞA;YUKARIKIZILCA MERKEZ;714;8,96
2021;1;KEMALPAŞA;YİĞİTLER;418;10,69
2021;1;KEMALPAŞA;ZEAMET;17;5,59
2021;1;KEMALPAŞA;ÇAMBEL;206;9,72
2021;1;KEMALPAŞA;ÇINARKÖY;281;12,86
2021;1;KEMALPAŞA;ÇİNİLİKÖY;56;20,41
2021;1;KEMALPAŞA;ÖREN 75.YIL CUMHURİYET;984;8,49
2021;1;KEMALPAŞA;ÖREN EGEMEN;165;7,47
2021;1;KEMALPAŞA;ÖRNEKKÖY;1032;10,05
2021;1;KINIK;ARPADERE;83;10,75
2021;1;KINIK;ARPASEKİ;138;13,02
2021;1;KINIK;AZİZİYE;45;10,93
2021;1;KINIK;AŞAĞI;446;7,8
2021;1;KINIK;BADEMALAN;89;11,56
2021;1;KINIK;BALABAN;38;8,12
2021;1;KINIK;BAĞALAN;113;12,05
2021;1;KINIK;BÜYÜKOBA;54;12,69
2021;1;KINIK;CUMALI;132;10,68
